chromo	strand	start	end	count	alt3	alt5	alt3+5	skip	constitLevel	inclLevel	3usageLevel	5usageLevel	alt3singleCount	alt3singleLoc	alt5singleCount	alt5singleLoc	alt3and5singleCount	alt3and5singleLoc	OnlyESTexonCount	OnlyESTexons	genename
chr11	-	15988996	15989230	8	2	0	0	0	0.800	1.000	0.800	1.000	2	15989170	0	#	0	#	0	#	SOX6
chr11	-	16111802	16111923	8	2	0	0	0	0.800	1.000	0.800	1.000	2	16111926	0	#	0	#	0	#	SOX6
chr11	-	16782753	16782896	3	1	0	0	0	0.750	1.000	0.750	1.000	1	16782826	0	#	0	#	0	#	PLEKHA7
chr11	-	17406621	17406788	12	2	0	0	0	0.857	1.000	0.857	1.000	1,1	17406785,17406668	0	#	0	#	1	chr11-17406625-17406788	ABCC8
chr11	-	17416929	17416962	5	3	0	0	0	0.625	1.000	0.625	1.000	3	17416965	0	#	0	#	0	#	ABCC8
chr11	-	17428564	17428670	4	1	0	0	0	0.800	1.000	0.800	1.000	1	17428640	0	#	0	#	1	chr11-17428543-17428670	ABCC8
chr11	-	18022797	18022931	7	1	0	0	0	0.875	1.000	0.875	1.000	1	18023148	0	#	0	#	0	#	TPH1
chr11	-	19519749	19519894	2	1	0	0	0	0.667	1.000	0.667	1.000	1	19519935	0	#	0	#	0	#	onlyEST
chr11	+	22211263	22211314	5	2	0	0	0	0.714	1.000	0.714	1.000	2	22211266	0	#	0	#	0	#	ANO5
chr11	+	24729168	24729286	11	7	0	0	0	0.611	1.000	0.611	1.000	7	24729172	0	#	0	#	1	chr11+24729170-24729286	LUZP2
chr11	+	27055395	27055649	23	9	0	0	0	0.719	1.000	0.719	1.000	9	27055392	0	#	0	#	0	#	BBOX1
chr11	-	27338097	27338183	1	1	0	0	0	0.500	1.000	0.500	1.000	1	27338235	0	#	0	#	0	#	CCDC34
chr11	+	28296752	28296931	5	5	0	0	0	0.500	1.000	0.500	1.000	5	28296796	0	#	0	#	0	#	METTL15
chr11	+	31603767	31603907	38	9	0	0	0	0.809	1.000	0.809	1.000	9	31603764	0	#	0	#	0	#	ELP4
chr11	-	32653122	32653227	4	1	0	0	0	0.800	1.000	0.800	1.000	1	32653197	0	#	0	#	0	#	CCDC73
chr11	-	33864601	33864817	16	2	0	0	0	0.889	1.000	0.889	1.000	1,1	33864801,33864929	0	#	0	#	0	#	LMO2
chr11	+	43886605	43886653	28	29	0	0	0	0.491	1.000	0.491	1.000	21,7,1	43886612,43886608,43886610	0	#	0	#	0	#	ALKBH3
chr11	-	43920385	43920464	5	1	0	0	0	0.833	1.000	0.833	1.000	1	43920467	0	#	0	#	0	#	ALKBH3-AS1
chr11	+	44050014	44050121	2	1	0	0	0	0.667	1.000	0.667	1.000	1	44050061	0	#	0	#	0	#	ACCSL
chr11	+	45723319	45723572	1	1	0	0	0	0.500	1.000	0.500	1.000	1	45723477	0	#	0	#	0	#	CTD-2210P24.1
chr11	+	45927919	45928069	12	2	0	0	0	0.857	1.000	0.857	1.000	2	45927748	0	#	0	#	1	chr11+45927919-45928066	GYLTL1B
chr11	-	45969814	45969904	11	5	0	0	0	0.688	1.000	0.688	1.000	5	45969901	0	#	0	#	0	#	PHF21A
chr11	-	46886324	46886533	6	1	0	0	0	0.857	1.000	0.857	1.000	1	46886502	0	#	0	#	0	#	LRP4
chr11	+	47248638	47248864	4	3	0	0	0	0.571	1.000	0.571	1.000	3	47248679	0	#	0	#	0	#	NR1H3
chr11	-	47339323	47339404	12	2	0	0	0	0.857	1.000	0.857	1.000	2	47339395	0	#	0	#	0	#	MYBPC3
chr11	-	47343020	47343148	10	2	0	0	0	0.833	1.000	0.833	1.000	2	47343145	0	#	0	#	0	#	MYBPC3
chr11	-	47476845	47476956	26	20	0	0	0	0.565	1.000	0.565	1.000	20	47476959	0	#	0	#	1	chr11-47476845-47476958	CELF1
chr11	-	47478876	47478952	27	9	0	0	0	0.750	1.000	0.750	1.000	9	47478940	0	#	0	#	1	chr11-47478876-47478965	CELF1
chr11	-	47714617	47714750	11	2	0	0	0	0.846	1.000	0.846	1.000	2	47714709	0	#	0	#	0	#	AGBL2
chr11	-	47783072	47783198	19	3	0	0	0	0.864	1.000	0.864	1.000	2,1	47783146,47783195	0	#	0	#	1	chr11-47783076-47783198	NUP160
chr11	+	50416063	50416220	2	2	0	0	0	0.500	1.000	0.500	1.000	2	50416102	0	#	0	#	0	#	onlyEST
chr11	-	55297478	55297572	1	1	0	0	0	0.500	1.000	0.500	1.000	1	55297575	0	#	0	#	0	#	onlyEST
chr11	-	57425988	57426352	156	35	0	0	0	0.817	1.000	0.817	1.000	8,1,1,25	57426316,57426297,57426372,57426389	0	#	0	#	8	chr11-57425988-57426291,chr11-57426064-57426352,chr11-57425988-57426092,chr11-57426335-57426352,chr11-57425988-57426232,chr11-57426275-57426352,chr11-57426175-57426352,chr11-57425988-57426086	SLC43A3
chr11	-	59655522	59655740	16	2	0	0	0	0.889	1.000	0.889	1.000	2	59655681	0	#	0	#	0	#	PATL1
chr11	+	60430795	60430924	16	4	0	0	0	0.800	1.000	0.800	1.000	4	60430898	0	#	0	#	0	#	MS4A5
chr11	+	60466958	60467060	13	3	0	0	0	0.812	1.000	0.812	1.000	3	60466997	0	#	0	#	0	#	MS4A1
chr11	+	60703377	60703500	26	3	0	0	0	0.897	1.000	0.897	1.000	3	60703277	0	#	0	#	0	#	MS4A8
chr11	+	60842409	60842882	1	2	0	0	0	0.333	1.000	0.333	1.000	1,1	60842715,60842700	0	#	0	#	3	chr11+60842552-60842629,chr11+60842700-60842877,chr11+60842695-60842882	CCDC86
chr11	+	60931685	60931884	24	19	0	0	0	0.558	1.000	0.558	1.000	19	60931688	0	#	0	#	3	chr11+60931688-60931880,chr11+60931685-60931881,chr11+60931688-60931871	TMEM132A
chr11	-	61268921	61269018	10	3	0	0	0	0.769	1.000	0.769	1.000	3	61269079	0	#	0	#	0	#	VWCE
chr11	-	61361732	61361819	1	1	0	0	0	0.500	1.000	0.500	1.000	1	61361944	0	#	0	#	1	chr11-61361732-61361832	CYB561A3
chr11	+	61780959	61781045	17	8	0	0	0	0.680	1.000	0.680	1.000	8	61780956	0	#	0	#	1	chr11+61780958-61781045	MYRF
chr11	+	61783512	61783600	14	7	0	0	0	0.667	1.000	0.667	1.000	7	61783497	0	#	0	#	1	chr11+61783512-61783594	MYRF
chr11	+	61950073	61950427	1	1	0	0	0	0.500	1.000	0.500	1.000	1	61950227	0	#	0	#	0	#	onlyEST
chr11	-	61967311	61967453	10	4	0	0	0	0.714	1.000	0.714	1.000	1,1,2	61967371,61967392,61967614	0	#	0	#	91	chr11-61967311-61967601,chr11-61967311-61967478,chr11-61967311-61967626,chr11-61967311-61967447,chr11-61967311-61967440,chr11-61967311-61967383,chr11-61967311-61967619,chr11-61967311-61967592,chr11-61967311-61967400,chr11-61967311-61967365,chr11-61967311-61967444,chr11-61967311-61967443,chr11-61967311-61967622,chr11-61967311-61967445,chr11-61967311-61967631,chr11-61967311-61967481,chr11-61967311-61967389,chr11-61967311-61967331,chr11-61967311-61967479,chr11-61967311-61967485,chr11-61967311-61967450,chr11-61967311-61967632,chr11-61967311-61967448,chr11-61967311-61967630	FTH1
chr11	+	62337966	62338167	86	43	0	0	0	0.667	1.000	0.667	1.000	41,2	62337889,62337993	0	#	0	#	25	chr11+62337969-62338167,chr11+62337973-62338167,chr11+62338004-62338167	ASRGL1
chr11	-	62611086	62611344	19	12	0	0	0	0.613	1.000	0.613	1.000	12	62611347	0	#	0	#	3	chr11-62611237-62611344	EML3
chr11	+	62965365	62965545	1	1	0	0	0	0.500	1.000	0.500	1.000	1	62965385	0	#	0	#	0	#	onlyEST
chr11	+	63681730	63681778	2	3	0	0	0	0.400	1.000	0.400	1.000	1,1,1	63681725,63681694,63681764	0	#	0	#	82	chr11+63681761-63681778,chr11+63681495-63681778,chr11+63681498-63681778,chr11+63681718-63681778,chr11+63681767-63681778,chr11+63681461-63681778,chr11+63681721-63681778,chr11+63681490-63681778,chr11+63681638-63681778,chr11+63681499-63681778,chr11+63681504-63681778,chr11+63681737-63681778,chr11+63681502-63681778,chr11+63681514-63681778	onlyEST
chr11	+	63902603	63902782	16	8	0	0	0	0.667	1.000	0.667	1.000	8	63902600	0	#	0	#	0	#	MARK2
chr11	+	64207350	64207524	77	22	0	0	0	0.778	1.000	0.778	1.000	22	64207353	0	#	0	#	2	chr11+64207351-64207524	FERMT3
chr11	+	64254897	64255038	10	2	0	0	0	0.833	1.000	0.833	1.000	2	64254951	0	#	0	#	0	#	PLCB3
chr11	+	64297466	64297653	8	5	0	0	0	0.615	1.000	0.615	1.000	4,1	64297614,64297577	0	#	0	#	0	#	RP11-783K16.10,KCNK4
chr11	+	64368467	64368601	12	7	0	0	0	0.632	1.000	0.632	1.000	5,2	64368488,64368485	0	#	0	#	4	chr11+64368467-64368515,chr11+64368467-64368607,chr11+64368467-64368611,chr11+64368467-64368597	RPS6KA4
chr11	+	64370224	64370384	24	3	0	0	0	0.889	1.000	0.889	1.000	3	64370287	0	#	0	#	0	#	RPS6KA4
chr11	-	64727295	64727360	15	3	0	0	0	0.833	1.000	0.833	1.000	3	64727363	0	#	0	#	0	#	RASGRP2
chr11	-	64797103	64797192	17	5	0	0	0	0.773	1.000	0.773	1.000	5	64797168	0	#	0	#	0	#	MAP4K2
chr11	-	64878060	64878487	36	6	0	0	0	0.857	1.000	0.857	1.000	2,2,2	64878353,64878484,64878251	0	#	0	#	14	chr11-64878060-64878115,chr11-64878453-64878487,chr11-64878060-64878344,chr11-64878428-64878487,chr11-64878060-64878102,chr11-64878060-64878269,chr11-64878060-64878375,chr11-64878060-64878561,chr11-64878060-64878099,chr11-64878060-64878276,chr11-64878060-64878508,chr11-64878060-64878356	EHD1
chr11	-	64907254	64907439	3	1	0	0	0	0.750	1.000	0.750	1.000	1	64907415	0	#	0	#	0	#	ATG2A
chr11	+	64925470	64925933	8	2	0	0	0	0.800	1.000	0.800	1.000	2	64925847	0	#	0	#	3	chr11+64925476-64925640,chr11+64925441-64925933,chr11+64925470-64925583	PPP2R5B
chr11	-	64947373	64947465	8	1	0	0	0	0.889	1.000	0.889	1.000	1	64947582	0	#	0	#	0	#	C11orf85
chr11	+	65027317	65027636	5	4	0	0	0	0.556	1.000	0.556	1.000	4	65027549	0	#	0	#	1	chr11+65027439-65027636	ARL2-SNX15
chr11	-	65054249	65054354	4	1	0	0	0	0.800	1.000	0.800	1.000	1	65054374	0	#	0	#	0	#	NAALADL1
chr11	-	65130001	65130175	51	12	0	0	0	0.810	1.000	0.810	1.000	12	65130172	0	#	0	#	2	chr11-65130009-65130175	SYVN1
chr11	+	65536985	65537128	32	10	0	0	0	0.762	1.000	0.762	1.000	9,1	65537036,65537031	0	#	0	65537023-65537029	3	chr11+65537001-65537128,chr11+65536985-65537102,chr11+65537036-65537053	SCYL1
chr11	-	65557628	65557711	3	1	0	0	0	0.750	1.000	0.750	1.000	1	65557722	0	#	0	#	0	#	LTBP3
chr11	+	65634125	65634356	6	1	0	0	0	0.857	1.000	0.857	1.000	1	65634078	0	#	0	#	1	chr11+65634125-65634346	PCNXL3
chr11	+	65640830	65641600	6	1	0	0	0	0.857	1.000	0.857	1.000	0,1	65640823,65640800	0	#	0	#	0	#	SIPA1
chr11	+	65649560	65649672	20	7	0	0	0	0.741	1.000	0.741	1.000	7	65649511	0	#	0	#	1	chr11+65649560-65649669	SIPA1
chr11	+	65865016	65865145	17	2	0	0	0	0.895	1.000	0.895	1.000	2	65865114	0	#	0	#	0	#	MUS81
chr11	-	66000302	66000481	15	21	0	0	0	0.417	1.000	0.417	1.000	6,9,6	66000476,66000505,66000406	0	#	0	#	0	#	EIF1AD
chr11	+	66057265	66057375	71	9	0	0	0	0.887	1.000	0.887	1.000	9	66057268	0	#	0	#	5	chr11+66057265-66057383,chr11+66057265-66057311,chr11+66057288-66057372,chr11+66057265-66057369,chr11+66057272-66057375	SF3B2
chr11	+	66258583	66258822	46	31	0	0	0	0.597	1.000	0.597	1.000	31	66258546	0	#	0	#	1	chr11+66258586-66258822	KLC2
chr11	-	66333918	66334224	12	3	0	0	0	0.800	1.000	0.800	1.000	1,2	66334041,66334038	0	#	0	#	0	#	RIN1
chr11	-	66371562	66371611	4	5	0	0	0	0.444	1.000	0.444	1.000	1,4	66371640,66371646	0	#	0	#	0	#	SLC29A2
chr11	+	66838366	66838445	10	10	0	0	0	0.500	1.000	0.500	1.000	10	66838369	0	#	0	#	0	#	C11orf80
chr11	+	66843955	66844039	42	7	0	0	0	0.857	1.000	0.857	1.000	7	66843959	0	#	0	#	0	#	RCE1
chr11	+	67217730	67217884	9	3	0	0	0	0.750	1.000	0.750	1.000	3	67217755	0	#	0	#	0	#	KDM2A
chr11	+	67310065	67310339	21	3	0	0	0	0.875	1.000	0.875	1.000	0,3	67310303,67310163	0	#	0	#	3	chr11+67310160-67310339,chr11+67310062-67310339,chr11+67310300-67310339	SSH3
chr11	+	67404190	67404354	20	6	0	0	0	0.769	1.000	0.769	1.000	6	67404118	0	#	0	#	0	#	TBC1D10C
chr11	+	67405902	67406017	27	5	0	0	0	0.844	1.000	0.844	1.000	2,3	67405909,67405906	0	#	0	#	1	chr11+67405902-67406014	TBC1D10C
chr11	+	67455708	67455789	3	1	0	0	0	0.750	1.000	0.750	1.000	1	67455433	0	#	0	#	0	#	CABP4
chr11	+	67456105	67456218	2	3	0	0	0	0.400	1.000	0.400	1.000	2,1	67456187,67456119	0	#	0	#	0	#	CABP4
chr11	-	67467500	67467590	86	34	0	0	0	0.717	1.000	0.717	1.000	34	67467563	0	#	0	#	2	chr11-67467503-67467563,chr11-67467497-67467579	TMEM134
chr11	-	67496177	67496348	19	6	0	0	0	0.760	1.000	0.760	1.000	6	67496345	0	#	0	#	0	#	PITPNM1
chr11	-	67499722	67499830	22	3	0	0	0	0.880	1.000	0.880	1.000	3	67499827	0	#	0	#	0	#	PITPNM1
chr11	+	68587926	68588024	25	8	0	0	0	0.758	1.000	0.758	1.000	3,4,1	68587944,68587977,68587797	0	#	0	#	1	chr11+68587926-68588020	PPP6R3
chr11	-	69654157	69654384	5	2	0	0	0	0.714	1.000	0.714	1.000	2	69654410	0	#	0	#	1	chr11-69654157-69654417	ORAOV1
chr11	+	70863284	70863561	3	1	0	0	0	0.750	1.000	0.750	1.000	1	70863335	0	#	0	#	0	#	SHANK2-AS3
chr11	+	72138960	72139149	11	2	0	0	0	0.846	1.000	0.846	1.000	2,0	72138832,72139112	0	72139110	0	#	0	#	FOLR3
chr11	-	73760565	73760859	2	1	0	0	0	0.667	1.000	0.667	1.000	1	73760820	0	#	0	#	11	chr11-73760565-73760622,chr11-73760565-73760744,chr11-73760565-73760866,chr11-73760565-73761070,chr11-73760565-73760651,chr11-73760565-73760869,chr11-73760565-73761067,chr11-73760565-73761039	onlyEST
chr11	+	73887039	73887099	13	6	0	0	0	0.684	1.000	0.684	1.000	1,5	73886928,73887030	0	#	0	#	0	#	PAAF1
chr11	+	73968344	73968458	9	3	0	0	0	0.750	1.000	0.750	1.000	2,1	73968255,73968215	0	#	0	#	0	#	DNAJB13
chr11	-	74037477	74037698	6	2	0	0	0	0.750	1.000	0.750	1.000	1,1	74037652,74037623	0	#	0	#	0	#	C2CD3
chr11	-	74259922	74260097	2	1	0	0	0	0.667	1.000	0.667	1.000	1	74260136	0	#	0	#	0	#	P4HA3
chr11	-	75428441	75428626	11	3	0	0	0	0.786	1.000	0.786	1.000	3	75428650	0	#	0	#	0	#	KLHL35
chr11	-	75811423	75811536	2	1	0	0	0	0.667	1.000	0.667	1.000	1	75811569	0	#	0	#	0	#	RP11-535A19.2
chr11	+	76526461	76526635	8	1	0	0	0	0.889	1.000	0.889	1.000	1	76526504	0	#	0	#	1	chr11+76526449-76526635	C11orf30
chr11	+	77183067	77183157	8	1	0	0	0	0.889	1.000	0.889	1.000	1	77183058	0	#	0	#	0	#	MYO7A
chr11	+	77199648	77199818	5	2	0	0	0	0.714	1.000	0.714	1.000	2	77199534	0	#	0	#	0	#	MYO7A
chr11	+	77201447	77201638	4	2	0	0	0	0.667	1.000	0.667	1.000	2	77201450	0	#	0	#	0	#	MYO7A
chr11	+	77207288	77207402	8	1	0	0	0	0.889	1.000	0.889	1.000	1	77206995	0	#	0	#	0	#	MYO7A
chr11	-	85736500	85736612	9	3	0	0	0	0.750	1.000	0.750	1.000	3	85736615	0	#	0	#	0	#	SYTL2
chr11	+	85911280	85911402	8	2	0	0	0	0.800	1.000	0.800	1.000	2	85911275	0	#	0	#	0	#	CCDC83
chr11	+	85916027	85916233	7	2	0	0	0	0.778	1.000	0.778	1.000	2	85916030	0	#	0	#	0	#	CCDC83
chr11	-	85981871	85982003	34	16	0	0	0	0.680	1.000	0.680	1.000	16	85981988	0	#	0	#	1	chr11-85981871-85981918	PICALM
chr11	+	90134730	90134840	4	1	0	0	0	0.800	1.000	0.800	1.000	1	90134706	0	#	0	#	0	#	NAALAD2
chr11	+	93729613	93729781	8	4	0	0	0	0.667	1.000	0.667	1.000	4	93729610	0	#	0	#	0	#	CEP295
chr11	-	93733349	93733397	25	6	0	0	0	0.806	1.000	0.806	1.000	5,1	93733419,93733505	0	#	0	#	1	chr11-93733354-93733419	TAF1D
chr11	+	93784720	93784763	1	2	0	0	0	0.333	1.000	0.333	1.000	1,1	93784745,93784740	0	#	0	#	5	chr11+93784747-93784763,chr11+93784711-93784763,chr11+93784642-93784763,chr11+93784603-93784763	onlyEST
chr11	+	94865941	94866168	16	2	0	0	0	0.889	1.000	0.889	1.000	2	94866101	0	#	0	#	1	chr11+94865941-94866655	AMOTL1
chr11	+	102321836	102325362	1	1	0	0	0	0.500	1.000	0.500	1.000	0,1	102324455,102324460	0,0	102321900,102321895	0	#	2	chr11+102325212-102325362,chr11+102325209-102325362	BIRC3
chr11	-	104000050	104000255	28	15	0	0	0	0.651	1.000	0.651	1.000	15	104000237	0	#	0	#	0	#	PDGFD
chr11	+	106254717	106254814	2	1	0	0	0	0.667	1.000	0.667	1.000	1	106254150	0	#	0	#	0	#	onlyEST
chr11	+	106260353	106260436	2	1	0	0	0	0.667	1.000	0.667	1.000	1	106260350	0	#	0	#	0	#	onlyEST
chr11	-	107553846	107553978	14	2	0	0	0	0.875	1.000	0.875	1.000	2	107553973	0	#	0	#	0	#	ALKBH8
chr11	+	108243952	108244118	2	1	0	0	0	0.667	1.000	0.667	1.000	1	108243974	0	#	0	#	0	#	ATM
chr11	-	110231872	110232033	4	1	0	0	0	0.800	1.000	0.800	1.000	1	110232004	0	#	0	#	1	chr11-110231561-110232033	RDX
chr11	-	111838248	111838378	20	14	0	0	0	0.588	1.000	0.588	1.000	14	111838399	0	#	0	#	0	#	RP11-108O10.8,ALG9
chr11	+	112169244	112169331	4	3	0	0	0	0.571	1.000	0.571	1.000	3	112169252	0	#	0	#	0	#	TEX12
chr11	+	113255873	113256001	14	14	0	0	0	0.500	1.000	0.500	1.000	14	113255876	0	#	0	#	6	chr11+113255885-113256001,chr11+113255874-113256001	NCAM1
chr11	+	114405705	114405799	88	54	0	0	0	0.620	1.000	0.620	1.000	54	114405708	0	#	0	#	0	#	RBM7,RP11-212D19.4
chr11	-	114648240	114648345	1	1	0	0	0	0.500	1.000	0.500	1.000	1	114648469	0	#	0	#	0	#	onlyEST
chr11	+	116830569	116830637	13	4	0	0	0	0.765	1.000	0.765	1.000	0,4	116830492,116830575	0	#	0	#	2	chr11+116830566-116830637,chr11+116830580-116830637	APOC3
chr11	-	116846382	116846553	35	4	0	0	0	0.897	1.000	0.897	1.000	4	116846457	0	#	0	#	0	#	SIK3
chr11	-	116857809	116858699	5	4	0	0	0	0.556	1.000	0.556	1.000	4	116858519	0	#	0	#	0	#	SIK3
chr11	+	117179223	117179446	6	1	0	0	0	0.857	1.000	0.857	1.000	1	117179143	0	#	0	#	6	chr11+117179220-117179446,chr11+117179219-117179446,chr11+117179237-117179446,chr11+117179229-117179446	SIDT2
chr11	-	117197007	117197121	1	1	0	0	0	0.500	1.000	0.500	1.000	1	117197146	0	#	0	#	1	chr11-117196870-117197114	onlyEST
chr11	-	117293870	117294008	60	22	0	0	0	0.732	1.000	0.732	1.000	22	117293933	0	#	0	#	0	#	BACE1
chr11	-	117524804	117525083	8	1	0	0	0	0.889	1.000	0.889	1.000	1	117525009	0	#	0	#	0	#	DSCAML1
chr11	+	118107773	118107875	25	3	0	0	0	0.893	1.000	0.893	1.000	3	118107788	0	#	0	#	0	#	TMPRSS4
chr11	+	118474178	118474315	13	4	0	0	0	0.765	1.000	0.765	1.000	4	118471661	0	#	0	#	0	#	KMT2A
chr11	+	118528602	118528791	6	1	0	0	0	0.857	1.000	0.857	1.000	1	118528625	0	#	0	#	0	#	TTC36
chr11	+	118534265	118534355	22	4	0	0	0	0.846	1.000	0.846	1.000	4	118534268	0	#	0	#	1	chr11+118534268-118534351	TMEM25
chr11	+	118647929	118648076	26	3	0	0	0	0.897	1.000	0.897	1.000	2,1	118648031,118648028	0	#	0	#	1	chr11+118647929-118648072	PHLDB1
chr11	-	118900618	118902908	3	1	0	0	0	0.750	1.000	0.750	1.000	1	118900761	0	#	0	#	0	#	BCL9L
chr11	-	118908269	118908655	2	1	0	0	0	0.667	1.000	0.667	1.000	1	118908640	0	#	0	#	0	#	BCL9L
chr11	+	118980489	118980728	5	1	0	0	0	0.833	1.000	0.833	1.000	1	118980567	0	#	0	#	0	#	FOXR1
chr11	-	119045780	119045831	44	15	0	0	0	0.746	1.000	0.746	1.000	15	119045834	0	#	0	#	5	chr11-119045785-119045831,chr11-119045784-119045831,chr11-119045767-119045831,chr11-119045793-119045831,chr11-119045786-119045831	HYOU1
chr11	+	119113854	119113988	18	4	0	0	0	0.818	1.000	0.818	1.000	4	119113851	0	#	0	#	0	#	C2CD2L
chr11	+	119173478	119174098	9	2	0	0	0	0.818	1.000	0.818	1.000	2	119173982	0	#	0	#	0	#	NLRX1
chr11	+	119185924	119185952	35	7	0	0	0	0.833	1.000	0.833	1.000	2,5	119185921,119185848	0	#	0	#	0	#	PDZD3
chr11	+	119394980	119395154	13	3	0	0	0	0.812	1.000	0.812	1.000	3	119395031	0	#	0	#	0	#	USP2-AS1
chr11	-	120137227	120137443	1	1	0	0	0	0.500	1.000	0.500	1.000	1	120137686	0	#	0	#	0	#	TRIM29
chr11	-	123074701	123074843	12	2	0	0	0	0.857	1.000	0.857	1.000	1,1	123074816,123074850	0	#	0	#	1	chr11-123074704-123074843	CLMP
chr11	+	124626903	124627050	22	4	0	0	0	0.846	1.000	0.846	1.000	4	124626812	0	#	0	#	3	chr11+124626812-124627045,chr11+124626822-124627050	TBRG1
chr11	+	124745961	124745982	22	22	0	0	0	0.500	1.000	0.500	1.000	22	124745964	0	#	0	#	2	chr11+124745964-124745979,chr11+124745914-124745998	NRGN
chr11	+	124801983	124802157	4	1	0	0	0	0.800	1.000	0.800	1.000	1	124801987	0	#	0	#	0	#	RP11-677M14.7
chr11	+	124805266	124805504	2	1	0	0	0	0.667	1.000	0.667	1.000	1	124805319	0	#	0	#	0	#	RP11-677M14.7
chr11	-	124893859	124894045	14	2	0	0	0	0.875	1.000	0.875	1.000	2	124894040	0	#	0	#	0	#	ROBO4
chr11	-	124922387	124922458	4	1	0	0	0	0.800	1.000	0.800	1.000	1	124922455	0	#	0	#	0	#	HEPACAM
chr11	+	125038920	125039069	6	1	0	0	0	0.857	1.000	0.857	1.000	1	125038887	0	#	0	#	0	#	CCDC15
chr11	-	125677796	125678018	5	2	0	0	0	0.714	1.000	0.714	1.000	2	125678063	0	#	0	#	2	chr11-125677857-125678297,chr11-125677882-125678297	ACRV1
chr11	+	126261424	126261484	16	8	0	0	0	0.667	1.000	0.667	1.000	8	126261427	0	#	0	#	1	chr11+126261465-126261484	FAM118B
chr11	+	128211386	128211719	1	1	0	0	0	0.500	1.000	0.500	1.000	1	128211637	0	#	0	#	0	#	RP11-702B10.1
chr11	-	129874112	129874333	6	1	0	0	0	0.857	1.000	0.857	1.000	1	129874330	0	#	0	#	0	#	NFRKB
chr11	-	129884744	129884846	2	2	0	0	0	0.500	1.000	0.500	1.000	2	129884882	0	#	0	#	0	#	NFRKB
chr11	-	132437221	132437359	28	4	0	0	0	0.875	1.000	0.875	1.000	4	132437356	0	#	0	#	1	chr11-132437222-132437356	OPCML
chr11	+	134466185	134467615	1	1	0	0	0	0.500	1.000	0.500	1.000	1	134466339	0	#	0	#	0	#	RP11-627G23.1
chr12	+	12739	12848	3	1	0	0	0	0.750	1.000	0.750	1.000	1	12721	0	#	0	#	0	#	onlyEST
chr12	-	15912	16065	12	2	0	0	0	0.857	1.000	0.857	1.000	1,1	16060,15962	0	#	0	#	1	chr12-15915-16065	onlyEST
chr12	-	141333	142625	1	1	0	0	0	0.500	1.000	0.500	1.000	1	142633	0	#	0	#	0	#	RP11-598F7.4
chr12	-	295572	295793	14	3	0	0	0	0.824	1.000	0.824	1.000	3	295808	0	#	0	#	0	#	KDM5A
chr12	+	553190	553983	2	2	0	0	0	0.500	1.000	0.500	1.000	2	553193	0	#	0	#	0	#	B4GALNT3
chr12	-	916343	916483	15	2	0	0	0	0.882	1.000	0.882	1.000	1,1	916535,916532	0	#	0	#	0	#	RAD52
chr12	-	1878314	1878389	5	1	0	0	0	0.833	1.000	0.833	1.000	1	1878441	0	#	0	#	0	#	CACNA2D4
chr12	+	2674540	2674642	22	9	0	0	0	0.710	1.000	0.710	1.000	9	2674483	0	#	0	#	0	#	CACNA1C
chr12	-	2834641	2834841	1	1	0	0	0	0.500	1.000	0.500	1.000	1	2834948	0	#	0	#	0	#	NRIP2
chr12	-	3638123	3638457	2	1	0	0	0	0.667	1.000	0.667	1.000	1	3638454	0	#	0	#	0	#	CRACR2A
chr12	-	3696771	3697035	4	1	0	0	0	0.800	1.000	0.800	1.000	1	3696855	0	#	0	#	0	#	CRACR2A
chr12	+	4591159	4591298	19	4	0	0	0	0.826	1.000	0.826	1.000	3,1	4591180,4591227	0	#	0	#	0	#	DYRK4
chr12	-	5832451	5832605	3	2	0	0	0	0.600	1.000	0.600	1.000	2	5832603	0	#	0	#	0	#	ANO2
chr12	+	6317856	6317994	11	2	0	0	0	0.846	1.000	0.846	1.000	2	6317898	0	#	0	#	0	#	PLEKHG6
chr12	-	6448639	6448737	23	11	0	0	0	0.676	1.000	0.676	1.000	11	6448757	0	#	0	#	1	chr12-6448639-6448748	CD27-AS1
chr12	-	6548064	6548160	26	10	0	0	0	0.722	1.000	0.722	1.000	10	6548157	0	#	0	#	0	#	IFFO1
chr12	-	6600216	6600395	17	3	0	0	0	0.850	1.000	0.850	1.000	3	6600356	0	#	0	#	1	chr12-6600216-6600391	CHD4
chr12	-	6601959	6602175	20	12	0	0	0	0.625	1.000	0.625	1.000	12	6602154	0	#	0	#	3	chr12-6601963-6602154,chr12-6601985-6602175,chr12-6601959-6602158	CHD4
chr12	-	6652661	6652767	69	45	0	0	0	0.605	1.000	0.605	1.000	45	6652770	0	#	0	#	1	chr12-6652661-6652768	ING4
chr12	-	6678126	6678460	13	5	0	0	0	0.722	1.000	0.722	1.000	5	6678343	0	#	0	#	1	chr12-6678126-6678288	ZNF384
chr12	-	6872237	6872986	1	1	0	0	0	0.500	1.000	0.500	1.000	1	6872997	0	#	0	#	2	chr12-6872240-6872777,chr12-6872862-6872997	SPSB2
chr12	+	6915820	6915917	721	110	0	0	0	0.868	1.000	0.868	1.000	8,0,1,101	6915827,6915435,6915739,6915817	0	#	0	#	9	chr12+6915820-6915914,chr12+6915810-6915915,chr12+6915812-6915917,chr12+6915818-6915917	ENO2
chr12	+	6933839	6934028	5	1	0	0	0	0.833	1.000	0.833	1.000	1	6933855	0	#	0	#	0	#	ATN1
